date,close,open,high,low
12/24/2019,5.505,5.496,5.551,5.496
12/23/2019,5.514,5.523,5.56,5.478
,,,,
12/20/2019,5.441,5.652,5.734,5.441
12/19/2019,5.597,5.743,5.761,5.569
12/18/2019,5.743,5.414,5.889,5.414
12/17/2019,5.423,5.405,5.441,5.386
12/16/2019,5.395,5.45,5.469,5.377
,,,,
12/13/2019,5.459,5.533,5.551,5.423
12/12/2019,5.478,5.304,5.597,5.304
11/12/2019,5.322,5.359,5.414,5.313
10/12/2019,5.405,5.405,5.478,5.368
9/12/2019,5.478,5.469,5.514,5.45
,,,,
6/12/2019,5.514,5.423,5.533,5.423
5/12/2019,5.405,5.267,5.414,5.258
4/12/2019,5.249,5.194,5.258,5.13
3/12/2019,5.203,5.368,5.368,5.185
2/12/2019,5.359,5.578,5.578,5.322
,,,,
11/29/2019,5.588,5.679,5.679,5.569
11/28/2019,5.67,5.688,5.688,5.661
11/27/2019,5.67,5.734,5.734,5.661
11/26/2019,5.652,5.761,5.761,5.652
11/25/2019,5.716,5.752,5.752,5.697
,,,,
11/22/2019,5.67,5.67,5.688,5.652
11/21/2019,5.642,5.743,5.77,5.642
11/20/2019,5.761,5.807,5.825,5.761
11/19/2019,5.825,5.78,5.871,5.77
11/18/2019,5.816,5.853,5.853,5.77
,,,,
11/15/2019,5.825,5.789,5.88,5.78
11/14/2019,5.853,5.889,5.935,5.834
11/13/2019,5.88,5.972,5.999,5.853
12/11/2019,5.999,6.09,6.1,5.972
11/11/2019,6.036,6.127,6.136,5.99
,,,,
8/11/2019,6.164,6.219,6.246,6.136
7/11/2019,6.246,6.273,6.337,6.2
6/11/2019,6.264,6.273,6.282,6.202
5/11/2019,6.255,6.211,6.273,6.193
4/11/2019,6.229,6.202,6.255,6.184
,,,,
1/11/2019,6.158,6.06,6.175,6.06
10/31/2019,6.042,6.051,6.087,6.034
10/30/2019,6.06,6.069,6.069,6.034
10/29/2019,6.042,6.06,6.069,6.034
10/28/2019,6.051,6.051,6.069,6.034
,,,,
10/25/2019,6.051,6.069,6.078,6.051
10/24/2019,6.042,6.078,6.078,6.034
10/23/2019,6.096,6.078,6.149,6.042
10/22/2019,6.078,6.096,6.105,6.042
10/21/2019,6.051,6.122,6.14,6.042
,,,,
10/18/2019,6.131,6.184,6.184,6.122
10/17/2019,6.14,6.184,6.193,6.122
10/16/2019,6.14,6.14,6.175,6.122
10/15/2019,6.105,6.087,6.175,6.087
10/14/2019,5.998,5.989,6.025,5.971
,,,,
11/10/2019,5.971,5.909,6.007,5.9
