date,close,open,high,low
03/22/2021,456.2,459.8,465.8,456
,,,,
03/19/2021,467,465,469.6,456
03/18/2021,470,459.2,476.2,459
03/17/2021,454.6,452,458,446
03/16/2021,453.2,452,462,450
03/15/2021,446,453,457.8,439
,,,,
12/3/2021,453.6,466,469,450.2
11/3/2021,461.2,446.6,464.6,445.2
10/3/2021,444.8,454,455,441
9/3/2021,440.8,448.8,454.8,430.2
8/3/2021,450.94,479.854,481.042,444.207
,,,,
5/3/2021,475.101,468.962,484.013,460.446
4/3/2021,478.27,481.24,486.984,473.319
3/3/2021,493.123,488.172,494.707,482.032
2/3/2021,482.825,492.133,504.015,475.299
1/3/2021,484.805,474.507,486.191,468.566
,,,,
02/26/2021,468.566,485.003,485.201,463.417
02/25/2021,495.103,511.442,517.383,490.152
02/24/2021,504.015,553.525,559.467,484.805
02/23/2021,552.535,551.545,561.447,536.692
02/22/2021,556.991,573.825,581.251,554.516
,,,,
02/19/2021,561.447,551.545,562.932,545.109
02/18/2021,559.962,562.437,570.854,552.535
02/17/2021,557.981,536.692,564.913,535.702
02/16/2021,542.633,538.672,548.079,532.731
,,,,
11/2/2021,529.76,524.809,536.197,522.334
10/2/2021,528.77,516.888,528.77,514.412
9/2/2021,509.461,514.412,514.907,507.976
8/2/2021,513.422,520.353,524.314,510.451
,,,,
5/2/2021,511.937,510.451,526.79,509.956
4/2/2021,505.995,506.986,514.907,499.559
3/2/2021,515.898,519.858,522.829,513.422
2/2/2021,515.898,512.927,523.819,507.976
1/2/2021,499.064,495.103,505.005,485.795
,,,,
01/29/2021,492.529,492.133,505.995,491.142
01/28/2021,488.568,490.152,506.986,488.172
01/27/2021,504.015,507.976,516.393,497.084
01/26/2021,507.976,529.76,536.692,507.481
01/25/2021,547.584,513.917,548.079,512.927
,,,,
01/22/2021,505.5,505.995,514.907,503.025
01/21/2021,509.956,505.5,519.858,500.549
01/20/2021,502.035,495.598,514.907,495.598
01/19/2021,496.093,479.656,519.858,479.656
01/18/2021,477.279,448.564,480.25,447.771
,,,,
01/15/2021,453.911,451.534,466.981,448.96
01/14/2021,453.515,449.554,455.099,444.603
01/13/2021,448.96,445.989,452.326,444.009
12/1/2021,445.791,445.791,450.148,437.275
11/1/2021,445.791,452.524,453.515,445.791
,,,,
8/1/2021,447.573,445.197,459.852,441.236
7/1/2021,438.661,449.158,455.297,438.661
6/1/2021,444.603,451.534,454.505,444.009
5/1/2021,452.524,437.473,455.495,436.285
4/1/2021,437.473,420.838,437.473,420.244
,,,,
12/31/2020,420.838,421.828,427.769,420.838
12/30/2020,421.036,409.747,421.828,409.747
12/29/2020,409.153,412.718,415.293,408.163
12/28/2020,410.143,410.936,417.273,407.965
,,,,
12/24/2020,408.955,400.241,410.342,397.667
12/23/2020,399.845,391.132,399.845,390.537
12/22/2020,392.914,401.034,402.024,392.122
12/21/2020,399.053,391.132,403.014,388.557
,,,,
12/18/2020,390.141,389.151,390.933,385.19
12/17/2020,389.349,386.18,389.349,383.606
12/16/2020,383.606,382.22,384.992,380.239
12/15/2020,378.655,384.2,384.2,375.684
12/14/2020,384.002,385.19,385.19,381.229
,,,,
11/12/2020,382.22,382.22,384.002,380.041
10/12/2020,380.437,376.873,382.022,376.873
9/12/2020,380.833,383.408,384.002,378.655
8/12/2020,380.239,380.239,385.19,378.457
7/12/2020,380.635,386.379,386.379,378.457
,,,,
4/12/2020,388.161,384.2,388.161,381.427
3/12/2020,381.031,381.229,382.22,377.665
2/12/2020,376.08,383.804,385.19,374.298
1/12/2020,382.418,383.408,385.19,379.249
11/30/2020,381.626,382.616,385.982,376.674
,,,,
11/27/2020,382.418,378.259,385.388,377.863
11/26/2020,379.051,382.814,382.814,377.071
11/25/2020,379.249,390.537,394.498,377.665
11/24/2020,388.161,376.278,388.161,374.496
11/23/2020,373.11,375.486,376.278,371.723
,,,,
11/20/2020,372.516,367.961,374.1,367.961
11/19/2020,366.772,365.584,368.357,363.406
11/18/2020,366.376,369.941,370.337,364.594
11/17/2020,369.347,374.298,374.298,367.367
11/16/2020,370.337,370.931,372.12,362.416
,,,,
11/13/2020,367.367,370.139,373.308,366.574
12/11/2020,365.782,364.396,371.327,364.396
11/11/2020,361.821,372.912,374.694,361.425
10/11/2020,376.873,386.18,388.161,371.922
9/11/2020,384.002,385.19,390.735,382.22
,,,,
6/11/2020,377.269,380.239,384.2,376.278
5/11/2020,379.447,374.298,380.635,372.318
4/11/2020,367.961,359.445,368.357,358.455
3/11/2020,374.298,374.298,380.239,371.723
2/11/2020,370.733,366.772,371.327,362.614
,,,,
10/30/2020,366.574,378.853,379.249,366.178
10/29/2020,379.645,368.357,381.031,366.772
10/28/2020,373.902,361.227,376.674,360.237
10/27/2020,361.227,364.396,364.594,358.653
,,,,
10/23/2020,364.396,367.367,367.367,361.821
10/22/2020,366.376,367.565,367.565,361.623
10/21/2020,367.763,364.396,369.347,364.396
10/20/2020,363.406,362.614,364.594,361.425
10/19/2020,363.604,356.474,365.584,356.474
,,,,
10/16/2020,357.663,358.257,362.614,356.474
10/15/2020,358.455,366.376,367.565,358.455
10/14/2020,369.347,370.931,372.12,365.98
12/10/2020,373.11,368.753,378.061,368.357
,,,,
9/10/2020,368.357,374.298,375.288,368.357
8/10/2020,374.1,376.278,376.278,369.347
7/10/2020,373.308,374.298,374.298,368.357
6/10/2020,371.327,365.386,372.318,364.792
5/10/2020,362.416,362.416,363.802,359.643
,,,,
09/30/2020,358.257,356.474,361.821,353.9
09/29/2020,355.484,360.039,360.633,353.108
09/28/2020,357.068,350.137,359.247,350.137
,,,,
09/25/2020,352.315,353.504,358.851,350.929
09/24/2020,354.098,362.416,362.416,353.9
09/23/2020,364.594,360.633,365.98,359.841
09/22/2020,360.633,363.208,365.188,360.633
09/21/2020,363.406,370.139,371.525,363.406
,,,,
09/18/2020,368.951,367.961,368.951,364.396
09/17/2020,366.376,370.733,372.12,365.386
09/16/2020,370.733,367.763,373.704,367.763
09/15/2020,367.367,368.357,370.931,365.98
09/14/2020,368.159,367.565,374.298,366.376
,,,,
11/9/2020,365.386,359.445,366.376,359.445
10/9/2020,359.841,365.584,367.961,359.841
9/9/2020,364,358.455,366.376,358.257
8/9/2020,364.396,370.139,370.931,357.861
7/9/2020,366.376,371.327,374.694,366.376
,,,,
4/9/2020,376.873,374.298,376.873,366.376
3/9/2020,382.814,387.567,389.943,380.437
2/9/2020,390.141,391.132,392.914,386.577
1/9/2020,390.339,386.577,390.735,382.616
08/31/2020,383.695,377.614,390.168,376.241
,,,,
08/28/2020,373.298,375.456,378.203,371.337
08/27/2020,372.121,374.672,377.81,370.748
08/26/2020,374.672,365.844,375.26,365.844
08/25/2020,367.806,373.691,374.672,367.806
08/24/2020,373.691,370.748,374.279,369.375
,,,,
08/21/2020,369.179,366.629,370.552,364.275
08/20/2020,363.883,365.844,365.844,358.979
08/19/2020,366.433,370.748,374.279,364.079
08/18/2020,371.729,370.356,371.925,368.198
08/17/2020,369.375,358.39,369.375,358.39
,,,,
08/14/2020,361.332,363.294,366.04,359.959
08/13/2020,364.863,367.61,368.787,362.902
12/8/2020,362.706,363.883,365.06,351.328
11/8/2020,366.825,367.806,372.318,363.294
10/8/2020,366.825,370.748,370.748,364.275
,,,,
7/8/2020,374.083,378.595,378.987,363.883
6/8/2020,377.614,380.164,380.556,369.768
5/8/2020,378.595,372.318,380.164,368.198
4/8/2020,369.571,366.825,371.729,363.883
3/8/2020,364.079,365.844,366.237,360.744
,,,,
07/31/2020,363.098,358.979,365.256,358.194
07/30/2020,355.644,361.725,367.414,355.448
07/29/2020,360.352,354.074,361.921,353.878
07/28/2020,356.232,353.094,360.352,352.113
07/27/2020,347.013,354.663,358.979,344.462
,,,,
07/24/2020,353.486,363.883,364.667,351.328
07/23/2020,368.591,358.979,368.591,357.409
07/22/2020,354.271,372.71,373.691,354.074
07/21/2020,372.71,358.782,372.71,352.897
07/20/2020,339.362,342.893,345.443,335.047
,,,,
07/17/2020,340.147,332.497,342.109,332.497
07/16/2020,329.75,349.563,349.955,328.966
07/15/2020,349.759,357.998,357.998,346.424
07/14/2020,348.974,349.17,352.505,343.285
07/13/2020,354.271,357.017,362.509,354.271
,,,,
10/7/2020,356.821,359.175,366.433,355.251
9/7/2020,363.49,353.094,363.883,351.72
8/7/2020,351.132,343.285,351.132,341.52
7/7/2020,341.128,348.19,353.094,340.343
6/7/2020,346.62,339.362,348.19,338.774
,,,,
3/7/2020,338.774,343.285,347.601,334.458
2/7/2020,343.285,326.612,343.285,325.042
06/30/2020,323.669,315.43,325.827,313.861
06/29/2020,313.861,311.899,314.842,310.722
,,,,
06/26/2020,313.273,313.469,315.626,309.938
06/24/2020,311.703,313.861,315.626,310.919
06/23/2020,313.861,308.957,313.861,300.13
06/22/2020,305.622,294.637,306.014,294.049
,,,,
06/19/2020,294.637,290.321,295.029,290.125
06/18/2020,290.321,289.144,290.321,284.633
06/17/2020,287.967,293.264,293.264,286.594
06/16/2020,290.125,287.575,290.125,287.183
06/15/2020,281.886,287.967,290.714,280.709
,,,,
12/6/2020,290.518,283.456,290.518,282.867
11/6/2020,288.752,291.891,293.852,288.752
10/6/2020,290.714,288.36,291.302,287.379
9/6/2020,285.221,287.379,290.321,284.829
8/6/2020,287.183,289.341,293.068,286.398
,,,,
5/6/2020,288.556,286.006,289.144,284.633
4/6/2020,286.398,289.537,289.733,283.652
3/6/2020,286.79,285.417,288.752,283.652
2/6/2020,282.475,279.532,283.063,277.767
1/6/2020,277.375,273.648,278.159,270.901
,,,,
05/29/2020,265.016,260.112,269.136,260.112
05/28/2020,264.428,266.586,267.174,258.935
05/27/2020,267.567,270.313,271.882,264.232
05/26/2020,267.174,272.667,275.413,267.174
05/25/2020,269.724,253.05,269.724,250.108
,,,,
05/22/2020,254.031,262.074,262.27,252.658
05/21/2020,265.801,264.82,269.332,264.624
05/20/2020,260.701,259.72,263.643,257.758
05/19/2020,260.112,255.993,261.289,255.797
05/18/2020,249.912,246.577,251.089,246.577
,,,,
05/15/2020,247.558,245.008,248.146,243.635
05/14/2020,244.812,247.754,247.95,244.419
05/13/2020,249.716,245.596,250.5,244.615
12/5/2020,246.773,246.185,247.558,243.635
11/5/2020,245.204,241.281,246.773,241.084
,,,,
8/5/2020,238.142,243.635,243.635,237.554
7/5/2020,241.673,248.931,248.931,238.338
6/5/2020,248.539,247.166,250.108,247.166
5/5/2020,248.735,244.812,248.735,242.458
4/5/2020,241.673,242.261,242.261,239.319
,,,,
04/29/2020,247.166,248.146,249.716,247.166
04/28/2020,247.754,243.242,247.95,241.869
04/27/2020,242.261,240.888,242.458,240.3
,,,,
04/24/2020,240.3,237.357,240.3,237.161
04/23/2020,239.711,241.281,241.477,237.554
04/22/2020,237.946,235.396,238.338,234.415
04/21/2020,237.75,242.261,242.261,235.003
04/20/2020,239.515,242.458,243.242,239.123
,,,,
04/17/2020,242.261,245.204,245.989,240.692
04/16/2020,240.104,241.084,242.261,238.534
04/15/2020,242.261,245.204,246.381,240.496
04/14/2020,244.615,242.458,245.204,242.065
,,,,
9/4/2020,242.654,240.104,243.635,238.731
8/4/2020,237.75,236.769,238.731,235.788
7/4/2020,239.123,239.319,239.711,236.573
6/4/2020,235.788,233.434,235.788,230.296
,,,,
3/4/2020,231.865,228.138,232.061,228.138
2/4/2020,230.492,226.568,230.492,224.803
1/4/2020,226.568,232.061,232.061,224.214
03/31/2020,229.315,232.453,232.453,226.568
03/30/2020,227.549,224.411,230.492,224.411
,,,,
03/27/2020,230.099,231.473,233.238,227.353
03/26/2020,227.353,229.511,229.511,224.214
03/25/2020,227.549,226.176,228.53,223.43
03/24/2020,219.507,214.014,219.703,213.425
03/23/2020,207.344,204.99,210.875,204.794
,,,,
03/20/2020,213.818,213.622,217.545,211.66
03/19/2020,208.914,214.014,215.976,202.048
03/18/2020,217.545,227.549,230.099,217.545
03/17/2020,226.765,223.626,227.745,219.507
03/16/2020,224.214,227.353,230.099,223.626
,,,,
03/13/2020,233.63,225.588,235.2,221.664
12/3/2020,233.826,238.338,239.908,232.453
11/3/2020,241.869,244.223,244.812,241.673
10/3/2020,242.86,241.115,244.217,237.82
9/3/2020,240.34,243.635,244.023,240.34
,,,,
6/3/2020,247.512,249.837,250.419,247.318
5/3/2020,251.582,249.256,251.969,247.124
4/3/2020,247.318,248.093,249.062,245.767
3/3/2020,249.062,250.031,251.969,247.512
2/3/2020,246.93,248.287,250.031,245.379
,,,,
02/28/2020,247.899,248.481,249.256,242.278
02/27/2020,252.745,251.776,252.745,248.287
02/26/2020,251.776,250.031,252.939,249.062
